candidate_id,years_experience,seniority_level,skill_python,skill_sql,skill_statistics,skill_ml,skill_deep_learning,skill_nlp,skill_llm,skill_experimentation,skill_product_analytics
6333,2,junior,1,1,0,1,1,0,0,0,1
6334,1,junior,1,1,1,1,0,1,0,1,1
6335,0,junior,0,1,0,1,0,1,0,1,0
6336,2,junior,1,1,1,0,0,0,0,1,1
6337,5,mid,0,1,1,1,0,0,0,1,0
6338,0,junior,1,1,0,1,0,0,0,1,0
6339,8,senior,0,1,1,1,0,0,0,1,1
6340,6,mid,1,1,1,0,0,0,0,1,1
6341,3,mid,1,1,1,1,1,1,0,0,1
6342,10,senior,1,1,1,1,0,1,0,0,1
6343,7,senior,1,1,1,1,1,1,0,1,0
6344,7,senior,1,1,1,1,0,0,0,1,1
6345,1,junior,1,1,0,1,1,0,0,1,1
6346,7,senior,1,1,1,1,0,1,0,1,0
6347,6,mid,0,1,0,1,0,0,0,0,1
6348,10,senior,1,1,1,1,1,0,0,1,1
6349,5,mid,1,0,1,1,0,0,0,1,1
6350,7,senior,1,1,0,1,1,0,0,1,1
6351,3,mid,0,0,0,0,1,0,1,0,1
6352,0,junior,1,1,1,1,1,1,1,1,0
6353,1,junior,0,1,1,1,1,0,1,0,0
6354,9,senior,0,1,0,0,1,1,1,0,1
6355,8,senior,1,1,0,1,0,0,0,0,1
6356,4,mid,1,1,1,0,0,1,0,1,0
6357,7,senior,1,1,1,0,1,0,1,1,1
6358,0,junior,1,1,1,1,0,1,0,1,0
6359,0,junior,1,1,1,1,1,0,1,0,0
6360,5,mid,0,1,0,1,1,0,0,0,0
6361,6,mid,1,1,0,1,0,0,0,0,1
6362,10,senior,1,1,1,0,0,1,1,1,1
6363,8,senior,1,0,1,1,0,0,1,0,1
6364,2,junior,1,1,1,0,1,1,0,1,0
6365,8,senior,1,0,0,1,1,0,1,1,1
6366,5,mid,1,0,0,1,0,0,0,1,1
6367,9,senior,1,1,1,0,1,0,0,1,1
6368,1,junior,1,0,0,1,1,0,0,1,0
6369,0,junior,0,1,1,1,0,0,0,0,1
6370,0,junior,1,1,1,1,1,0,0,1,0
6371,10,senior,1,0,0,0,1,0,1,1,0
6372,0,junior,1,0,1,1,0,1,1,1,1
6373,10,senior,1,1,1,1,1,0,0,1,1
6374,7,senior,1,1,0,1,0,1,0,1,1
6375,1,junior,0,1,1,1,0,0,1,0,1
6376,9,senior,1,1,1,1,0,0,0,0,1
6377,1,junior,1,0,1,0,1,1,1,0,1
6378,1,junior,1,1,0,1,0,0,0,1,0
6379,6,mid,1,1,1,0,0,0,0,1,1
6380,3,mid,1,0,1,1,1,1,1,1,1
6381,3,mid,0,1,1,1,0,0,0,1,1
6382,2,junior,1,1,0,1,0,1,0,1,1
6383,6,mid,1,1,1,1,1,0,1,1,1
6384,0,junior,0,1,1,1,0,0,0,1,0
6385,2,junior,1,1,0,0,1,0,1,0,1
6386,6,mid,1,1,0,0,0,1,1,0,0
6387,5,mid,1,1,1,1,1,0,0,1,1
6388,7,senior,0,1,0,1,0,0,0,1,0
6389,2,junior,1,1,1,0,0,1,0,1,1
6390,7,senior,1,1,1,0,0,0,0,0,1
6391,8,senior,1,1,1,1,0,0,0,0,1
6392,4,mid,0,1,1,1,0,0,0,0,1
6393,2,junior,1,1,0,0,0,1,0,0,0
6394,6,mid,0,1,0,1,0,1,1,1,0
6395,6,mid,1,1,1,1,0,0,0,0,1
6396,1,junior,1,1,0,0,0,1,1,1,1
6397,6,mid,1,1,1,1,1,0,0,1,1
6398,1,junior,1,1,1,1,1,1,0,1,1
6399,6,mid,1,1,1,0,1,1,0,0,1
6400,10,senior,1,1,0,0,0,1,0,1,1
6401,5,mid,1,1,0,0,1,0,0,1,1
6402,8,senior,1,1,1,1,1,0,0,1,1
6403,3,mid,0,1,1,1,0,0,1,0,1
6404,10,senior,1,1,1,1,0,0,0,1,0
6405,8,senior,1,1,1,1,0,0,0,1,1
6406,10,senior,1,1,1,0,0,1,0,0,1
6407,8,senior,0,0,1,1,1,0,0,0,0
6408,7,senior,1,0,1,0,1,0,0,1,0
6409,5,mid,1,1,0,1,0,1,0,1,1
6410,10,senior,1,1,1,1,0,1,1,0,1
6411,9,senior,1,0,0,0,0,0,0,0,0
6412,4,mid,1,1,1,1,0,1,1,1,1
6413,0,junior,1,1,1,1,0,0,0,0,1
6414,0,junior,1,0,1,1,0,0,0,0,1
6415,2,junior,1,1,1,0,0,0,1,1,1
6416,0,junior,0,1,0,1,1,0,1,1,1
6417,2,junior,1,0,1,1,0,0,0,1,1
6418,1,junior,0,1,1,1,0,1,0,0,1
6419,10,senior,0,1,1,1,0,0,0,1,1
6420,1,junior,1,1,1,1,1,0,1,0,1
6421,6,mid,1,1,1,1,1,0,1,1,1
6422,3,mid,1,1,1,1,0,1,0,1,1
6423,1,junior,1,1,1,1,1,0,0,1,0
6424,7,senior,1,0,1,1,1,1,0,0,1
6425,10,senior,1,1,1,0,0,1,0,0,1
6426,8,senior,1,1,1,1,0,0,1,1,0
6427,10,senior,1,1,0,1,0,0,0,0,1
6428,6,mid,0,1,0,1,1,0,0,0,1
6429,7,senior,0,1,1,0,1,1,0,1,1
6430,1,junior,1,1,1,0,0,1,0,1,1
6431,9,senior,1,0,1,1,0,0,0,1,1
6432,8,senior,1,1,1,0,1,1,1,1,1
6433,2,junior,1,1,1,1,1,0,0,1,1
6434,3,mid,1,1,1,0,0,1,0,0,1
6435,6,mid,0,1,1,0,0,0,1,0,1
6436,0,junior,1,1,1,1,0,0,0,1,0
6437,8,senior,1,1,1,1,0,1,0,0,0
6438,3,mid,1,1,1,1,0,1,1,1,0
6439,0,junior,1,0,0,1,1,0,0,1,1
6440,3,mid,1,1,1,1,0,0,0,1,0
6441,9,senior,1,1,1,0,1,0,0,1,0
6442,3,mid,1,1,1,0,0,1,0,1,0
6443,5,mid,1,1,1,0,1,1,0,0,1
6444,8,senior,1,1,0,1,0,0,1,1,0
6445,0,junior,0,0,1,1,0,1,0,0,0
6446,8,senior,1,0,0,1,1,1,1,0,1
6447,3,mid,1,1,1,1,1,0,0,1,1
6448,7,senior,1,1,0,1,0,1,0,0,1
6449,2,junior,1,1,1,1,0,0,1,1,0
6450,1,junior,0,1,1,1,0,0,0,1,1
6451,8,senior,1,1,1,1,1,0,0,1,1
6452,8,senior,1,1,0,1,1,0,0,1,1
6453,10,senior,1,1,0,1,0,0,0,1,1
6454,7,senior,1,0,1,1,0,0,1,0,1
6455,5,mid,1,1,1,1,1,0,0,1,0
6456,2,junior,1,1,1,1,0,0,0,1,1
6457,3,mid,1,0,0,1,1,0,0,1,0
6458,7,senior,1,1,1,1,0,1,0,1,1
6459,3,mid,1,1,1,1,0,1,0,1,1
6460,5,mid,1,0,0,1,1,0,0,1,1
6461,1,junior,1,1,0,1,1,1,0,0,0
6462,4,mid,1,1,1,1,1,0,0,1,0
6463,2,junior,1,1,0,1,1,1,0,1,1
6464,1,junior,1,1,0,1,1,0,0,0,1
6465,1,junior,1,1,1,0,0,0,0,1,0
6466,5,mid,1,0,1,1,1,1,1,0,1
6467,4,mid,1,1,1,1,1,0,1,1,0
6468,1,junior,1,1,1,1,1,0,1,0,1
6469,5,mid,1,0,1,1,1,0,0,0,1
6470,1,junior,0,1,1,0,0,1,1,1,1
6471,0,junior,0,0,1,0,0,1,0,1,1
6472,1,junior,1,1,0,1,0,1,1,1,0
6473,4,mid,1,1,1,0,0,0,0,0,1
6474,10,senior,1,1,1,1,0,0,0,0,1
6475,2,junior,1,1,1,0,1,0,0,0,1
6476,3,mid,0,0,0,0,0,0,0,1,0
6477,2,junior,0,1,0,1,0,0,1,1,1
6478,3,mid,1,1,0,1,0,0,1,1,1
6479,7,senior,1,0,1,1,1,1,0,1,1
6480,3,mid,1,1,1,0,1,0,0,0,1
6481,7,senior,1,1,1,0,0,1,0,1,1
6482,9,senior,0,1,1,1,0,0,0,1,0
6483,10,senior,1,1,1,0,1,0,0,1,1
6484,6,mid,1,1,0,0,0,0,0,1,1
6485,7,senior,0,1,1,1,1,0,0,0,0
6486,10,senior,1,1,0,1,0,0,0,1,1
6487,8,senior,1,1,1,1,0,1,0,1,0
6488,3,mid,0,1,1,1,0,1,0,1,1
6489,1,junior,1,1,1,0,0,0,0,0,1
6490,1,junior,1,1,1,1,1,0,0,1,1
6491,9,senior,1,1,1,1,0,0,1,1,0
6492,6,mid,1,1,1,1,0,0,0,1,1
6493,3,mid,0,1,0,1,0,1,0,0,0
6494,3,mid,1,1,1,0,1,0,1,1,0
6495,3,mid,1,1,1,0,0,1,0,0,1
6496,8,senior,1,1,1,1,0,1,1,1,1
6497,6,mid,0,1,1,1,0,1,0,1,1
6498,9,senior,0,1,0,1,0,1,1,0,0
6499,3,mid,1,1,1,1,0,1,1,1,1
6500,5,mid,0,0,1,1,0,0,0,1,1
6501,1,junior,1,1,0,1,0,0,0,1,1
6502,10,senior,1,1,1,0,1,1,1,0,1
6503,5,mid,0,1,1,1,0,0,0,1,1
6504,6,mid,1,1,1,0,0,1,1,1,1
6505,4,mid,0,1,1,0,1,0,0,0,1
6506,2,junior,1,1,0,1,1,1,0,1,0
6507,10,senior,1,1,1,1,0,0,0,0,1
6508,5,mid,1,1,1,1,0,0,0,0,1
6509,7,senior,1,1,1,1,1,1,0,1,1
6510,0,junior,1,1,1,1,1,0,1,1,1
6511,3,mid,1,1,0,1,1,0,0,1,1
6512,8,senior,1,1,1,0,0,1,0,1,0
6513,0,junior,1,0,1,0,1,0,0,0,1
6514,1,junior,1,1,1,1,0,1,0,0,1
6515,8,senior,1,1,0,0,0,1,0,1,1
6516,3,mid,1,1,1,1,1,0,1,1,1
6517,3,mid,0,1,1,1,0,1,0,1,0
6518,6,mid,1,1,1,1,0,0,0,1,1
6519,2,junior,1,0,1,1,1,0,0,1,1
6520,0,junior,1,1,0,1,0,0,0,1,1
6521,0,junior,1,1,1,0,0,1,0,1,1
6522,0,junior,1,1,1,1,1,1,0,1,1
6523,1,junior,1,1,1,1,0,1,1,0,1
6524,7,senior,1,1,1,1,1,1,1,1,1
6525,3,mid,0,1,1,1,1,1,0,0,1
6526,0,junior,1,1,1,1,1,0,0,1,0
6527,0,junior,0,0,0,1,0,1,1,0,1
6528,5,mid,1,1,1,1,1,1,0,0,1
6529,9,senior,1,1,1,1,0,1,0,0,1
6530,3,mid,1,0,1,1,1,0,0,1,1
6531,0,junior,1,1,0,1,0,1,0,0,0
6532,2,junior,1,1,1,1,1,0,0,1,1
6533,5,mid,1,1,1,1,0,0,0,0,0
6534,2,junior,1,1,1,1,1,0,1,1,1
6535,10,senior,1,1,1,1,0,1,1,1,0
6536,8,senior,1,0,1,0,0,1,1,0,1
6537,3,mid,1,1,1,0,0,0,1,0,1
6538,10,senior,1,1,1,0,0,0,0,1,1
6539,3,mid,1,1,1,1,1,0,0,1,0
6540,1,junior,0,1,1,0,0,0,1,1,1
6541,10,senior,1,1,1,1,0,1,1,1,1
6542,10,senior,1,1,1,1,1,0,0,0,1
6543,3,mid,0,1,1,1,0,1,0,1,0
6544,6,mid,1,1,1,0,0,1,0,0,0
6545,1,junior,1,1,1,1,0,0,1,1,1
6546,7,senior,1,1,0,1,1,0,1,0,0
6547,7,senior,1,1,1,0,1,0,0,1,1
6548,7,senior,1,1,0,1,0,0,0,1,1
6549,6,mid,1,1,0,0,0,0,1,1,0
6550,7,senior,1,1,1,0,0,0,0,0,0
6551,6,mid,1,1,1,1,0,0,0,0,1
6552,9,senior,1,0,1,1,1,0,1,1,0
6553,1,junior,1,1,0,1,0,0,0,1,1
6554,5,mid,1,1,1,1,0,1,1,1,0
6555,4,mid,0,1,1,1,0,1,0,0,1
6556,5,mid,1,1,1,1,0,0,0,1,0
6557,1,junior,1,0,1,1,1,1,0,1,1
6558,3,mid,0,1,1,0,0,1,1,1,0
6559,10,senior,0,1,1,1,0,0,0,1,0
6560,1,junior,1,1,1,0,0,0,1,1,1
6561,6,mid,1,0,1,1,0,0,0,1,0
6562,7,senior,1,1,1,1,0,1,1,0,1
6563,5,mid,0,1,1,1,1,0,0,0,1
6564,0,junior,0,0,1,1,0,0,1,1,1
6565,0,junior,1,1,1,1,1,0,0,1,1
6566,3,mid,1,1,1,0,1,0,0,1,1
6567,1,junior,1,1,1,1,0,0,0,1,0
6568,1,junior,1,1,1,1,0,1,1,1,1
6569,1,junior,0,1,1,1,0,0,0,0,1
6570,2,junior,0,1,1,0,1,0,1,0,1
6571,9,senior,1,1,1,1,0,1,0,0,0
6572,7,senior,1,0,1,1,1,1,0,1,1
6573,0,junior,1,0,0,1,1,0,1,1,1
6574,6,mid,1,0,1,0,0,0,0,1,1
6575,1,junior,1,1,0,0,0,1,0,1,0
6576,4,mid,0,0,1,0,0,0,0,1,1
6577,0,junior,1,1,0,1,0,1,1,0,1
6578,0,junior,1,1,0,0,0,0,0,1,1
6579,1,junior,0,0,1,0,1,0,0,1,0
6580,4,mid,1,0,1,1,1,0,0,0,1
6581,5,mid,1,0,0,1,0,0,0,1,1
6582,3,mid,0,1,0,1,0,0,0,1,1
6583,6,mid,1,1,1,1,0,1,0,1,0
6584,7,senior,0,0,1,0,1,1,0,1,1
6585,8,senior,1,1,1,0,1,1,0,0,0
6586,6,mid,1,1,1,1,1,1,0,1,0
6587,6,mid,1,1,1,0,1,0,0,1,0
6588,5,mid,1,1,1,1,0,0,0,1,1
6589,2,junior,1,1,1,0,0,1,0,1,0
6590,5,mid,1,1,1,1,1,0,0,1,0
6591,0,junior,0,1,1,1,1,1,0,0,1
6592,10,senior,1,1,0,1,0,1,0,1,0
6593,4,mid,1,1,1,0,0,0,1,0,1
6594,8,senior,1,1,1,1,0,0,0,0,1
6595,10,senior,1,1,1,1,0,0,0,1,1
6596,5,mid,0,1,1,1,0,0,0,1,1
6597,9,senior,1,1,1,1,0,0,1,1,1
6598,5,mid,1,0,0,1,1,0,1,0,1
6599,1,junior,1,0,1,0,1,0,0,0,1
6600,0,junior,1,1,1,1,0,0,1,0,0
6601,1,junior,1,1,1,1,0,1,0,1,0
6602,10,senior,1,1,0,1,0,1,0,0,0
6603,5,mid,1,1,1,1,0,0,0,0,1
6604,3,mid,1,0,0,0,1,0,0,1,1
6605,4,mid,1,1,1,0,0,1,1,0,1
6606,2,junior,1,1,0,1,1,0,0,0,0
6607,9,senior,1,1,1,0,0,0,0,1,1
6608,10,senior,1,1,0,0,1,1,0,1,1
6609,0,junior,1,1,0,0,1,1,1,0,1
6610,7,senior,1,0,0,0,1,1,0,1,1
6611,3,mid,1,1,1,1,0,1,1,1,1
6612,0,junior,0,1,1,0,1,1,0,0,1
6613,10,senior,1,1,1,1,1,0,1,1,1
6614,0,junior,1,0,0,1,1,1,0,0,1
6615,2,junior,1,1,1,1,0,1,0,1,0
6616,0,junior,1,1,0,1,0,1,0,0,1
6617,5,mid,0,1,1,0,0,0,0,0,1
6618,6,mid,1,1,1,1,0,0,0,1,0
6619,3,mid,1,1,0,1,1,0,1,1,1
6620,0,junior,1,1,1,0,1,0,0,1,1
6621,1,junior,1,1,0,1,1,1,0,1,0
6622,10,senior,1,0,1,0,0,0,1,1,0
6623,8,senior,0,1,0,0,0,1,0,1,1
6624,10,senior,0,1,1,0,1,0,1,1,0
6625,5,mid,1,1,1,1,0,1,1,1,0
6626,6,mid,0,1,1,1,0,0,0,0,0
6627,8,senior,1,1,1,0,1,0,1,1,1
6628,6,mid,1,1,1,0,0,1,0,1,1
6629,4,mid,1,1,1,1,0,1,0,1,0
6630,3,mid,1,1,1,0,0,0,1,1,0
6631,5,mid,1,0,1,0,0,0,0,0,1
6632,0,junior,1,0,1,1,0,0,0,1,1
6633,2,junior,1,1,1,1,0,0,0,0,0
6634,8,senior,0,1,1,1,1,0,1,0,1
6635,9,senior,1,1,0,1,0,1,0,1,1
6636,1,junior,1,1,1,1,0,0,0,1,1
6637,1,junior,1,0,1,0,0,1,0,0,1
6638,0,junior,1,1,0,0,0,0,1,0,1
6639,8,senior,1,1,0,1,0,0,1,0,1
6640,3,mid,1,1,1,0,1,1,1,1,0
6641,3,mid,0,1,1,1,1,0,0,1,1
6642,0,junior,1,1,1,0,1,0,0,1,1
6643,10,senior,1,1,1,1,0,0,0,1,1
6644,4,mid,1,1,0,1,0,0,1,0,1
6645,8,senior,1,1,0,0,0,0,0,1,1
6646,7,senior,1,1,1,1,1,0,0,0,1
6647,1,junior,1,1,1,0,1,1,1,1,0
6648,8,senior,1,1,1,1,0,0,0,0,1
6649,6,mid,1,0,1,1,1,0,1,1,1
6650,6,mid,0,0,1,1,0,0,0,1,1
6651,2,junior,0,0,1,0,0,1,1,1,0
6652,9,senior,1,1,1,1,0,0,0,0,1
6653,10,senior,1,1,1,1,0,1,0,1,0
6654,4,mid,0,1,0,0,0,0,0,0,0
6655,1,junior,1,1,1,0,0,0,0,1,1
6656,9,senior,0,1,0,1,0,1,0,1,1
6657,9,senior,1,0,0,0,0,0,0,1,0
6658,5,mid,1,1,1,1,0,0,0,0,1
6659,6,mid,1,1,0,0,0,0,0,1,0
6660,2,junior,1,1,1,1,0,1,0,1,0
6661,0,junior,0,1,1,1,0,0,1,1,1
6662,10,senior,1,0,1,1,0,1,1,0,1
6663,5,mid,1,1,1,1,0,1,1,1,1
6664,3,mid,0,0,1,0,0,1,0,1,1
6665,7,senior,1,1,1,1,1,0,0,1,1
6666,0,junior,1,1,1,1,1,0,0,0,1
6667,0,junior,1,1,0,1,0,0,1,1,0
6668,2,junior,0,0,1,1,0,0,0,0,1
6669,4,mid,0,1,0,0,0,0,0,1,1
6670,4,mid,1,1,0,0,0,1,1,1,0
6671,2,junior,0,1,0,1,0,0,0,0,1
6672,3,mid,1,1,1,0,1,0,0,1,1
6673,3,mid,1,1,1,0,0,1,0,1,0
6674,5,mid,1,1,1,1,1,1,1,1,0
6675,6,mid,1,1,1,0,0,0,0,1,1
6676,9,senior,1,1,1,1,0,0,0,0,1
6677,8,senior,0,1,1,1,0,1,0,1,1
6678,3,mid,1,1,1,1,0,1,0,1,0
6679,9,senior,1,1,0,0,0,0,0,1,1
6680,5,mid,0,0,1,0,0,0,1,1,1
6681,2,junior,1,1,0,1,0,1,0,0,1
6682,3,mid,1,0,0,1,1,0,0,1,1
6683,8,senior,1,0,1,1,1,0,0,1,1
6684,9,senior,1,0,0,1,1,1,0,0,1
6685,4,mid,0,1,1,1,0,0,1,1,1
6686,1,junior,1,1,1,1,1,0,0,0,1
6687,2,junior,0,1,0,1,1,1,0,1,1
6688,1,junior,1,1,0,1,0,0,0,1,1
6689,7,senior,1,1,1,0,1,0,0,1,0
6690,5,mid,1,1,1,1,1,0,0,1,0
6691,4,mid,0,0,0,0,0,0,0,1,1
6692,7,senior,1,1,0,0,1,0,1,1,1
6693,9,senior,1,1,0,0,0,0,1,0,1
6694,8,senior,1,1,0,0,0,0,0,1,1
6695,1,junior,0,0,1,0,0,0,0,1,0
6696,6,mid,1,1,1,1,0,0,0,1,1
6697,9,senior,1,1,1,1,0,1,1,1,1
6698,8,senior,0,0,0,1,1,1,0,1,1
6699,3,mid,1,1,1,1,0,1,0,1,1
6700,4,mid,1,1,0,1,0,1,0,1,1
6701,9,senior,1,1,1,1,1,0,1,0,1
6702,0,junior,1,1,1,0,0,0,1,1,1
6703,5,mid,1,1,1,1,0,0,1,1,0
6704,1,junior,1,1,0,1,0,1,0,0,1
6705,9,senior,1,0,1,1,1,0,1,1,0
6706,0,junior,1,1,0,1,0,1,0,1,0
6707,0,junior,1,1,0,0,1,0,0,0,0
6708,3,mid,1,1,0,1,0,0,1,1,0
6709,2,junior,1,1,1,1,0,1,0,1,1
6710,5,mid,0,1,1,1,0,0,1,1,1
6711,3,mid,1,1,1,1,0,1,0,1,1
6712,3,mid,0,1,1,1,1,0,0,1,1
6713,6,mid,1,0,1,0,0,1,0,0,0
6714,6,mid,1,1,1,1,1,1,0,1,1
6715,10,senior,1,1,0,1,1,0,0,1,1
6716,5,mid,1,1,1,0,0,0,0,1,1
6717,6,mid,1,1,1,1,1,0,0,1,1
6718,7,senior,1,1,0,1,0,0,0,1,1
6719,1,junior,1,1,1,1,0,1,0,0,0
6720,7,senior,1,0,0,1,1,0,0,1,0
6721,9,senior,1,1,1,0,1,0,1,1,0
6722,3,mid,1,1,1,1,1,0,1,1,1
6723,1,junior,0,1,1,1,0,0,1,1,1
6724,3,mid,1,0,0,1,1,0,0,1,0
6725,3,mid,1,1,1,1,1,0,1,1,1
6726,6,mid,1,1,1,1,0,0,0,1,0
6727,9,senior,1,1,1,1,0,0,0,1,1
6728,6,mid,1,1,0,1,1,0,0,1,0
6729,1,junior,0,1,1,0,0,0,0,1,1
6730,3,mid,0,1,1,1,0,1,1,1,1
6731,7,senior,1,1,0,1,0,1,0,0,1
6732,3,mid,0,1,1,0,0,1,0,1,1
6733,6,mid,0,0,0,1,0,1,1,0,1
6734,7,senior,1,1,1,0,0,0,0,1,1
6735,3,mid,1,1,1,1,0,0,0,1,0
6736,7,senior,1,0,0,1,0,1,0,0,1
6737,4,mid,1,1,1,1,0,1,0,1,1
6738,1,junior,0,1,1,1,1,0,0,1,0
6739,4,mid,1,0,1,0,0,0,0,1,1
6740,4,mid,1,1,1,1,1,0,1,1,0
6741,0,junior,1,1,1,1,1,1,0,1,1
6742,9,senior,1,1,1,0,0,0,0,1,1
6743,5,mid,1,1,1,1,0,0,0,1,1
6744,0,junior,0,1,0,0,1,0,0,1,1
6745,9,senior,1,1,1,1,1,1,0,0,0
6746,9,senior,1,0,0,1,0,1,1,1,0
6747,0,junior,1,1,1,1,0,0,0,1,1
6748,1,junior,1,1,1,1,1,1,0,1,0
6749,4,mid,1,1,0,1,0,1,0,1,1
6750,5,mid,1,1,1,1,1,0,1,0,0
6751,7,senior,1,1,1,1,0,1,0,0,1
6752,4,mid,1,1,0,1,1,1,0,1,1
6753,6,mid,0,1,1,1,1,0,0,1,1
6754,0,junior,1,0,1,0,1,0,1,0,1
6755,7,senior,1,1,0,0,0,0,0,0,1
6756,10,senior,1,0,1,1,0,0,1,0,1
6757,5,mid,1,0,1,0,1,1,1,0,0
6758,5,mid,0,1,1,0,0,0,0,1,1
6759,3,mid,1,1,0,1,0,0,0,1,1
6760,10,senior,1,0,1,1,1,0,0,1,1
6761,0,junior,1,1,1,1,0,0,1,1,1
6762,3,mid,1,1,1,1,0,0,1,1,1
6763,1,junior,1,0,1,1,0,0,0,1,0
6764,9,senior,1,1,1,1,0,0,0,1,1
6765,5,mid,1,1,1,1,0,1,1,1,1
6766,10,senior,1,1,1,1,0,0,0,1,0
6767,7,senior,0,0,1,1,0,1,1,0,1
6768,6,mid,1,1,1,1,0,0,1,1,1
6769,5,mid,1,1,0,0,0,0,0,1,0
6770,2,junior,1,1,0,1,0,0,1,0,0
6771,6,mid,1,0,1,1,1,0,0,1,0
6772,7,senior,0,0,1,1,1,1,0,1,1
6773,10,senior,0,1,1,1,0,1,1,1,1
6774,6,mid,1,0,1,1,1,0,1,1,1
6775,10,senior,0,0,1,1,1,1,0,0,0
6776,10,senior,1,1,0,0,0,1,0,0,1
6777,5,mid,0,1,0,1,0,0,0,1,0
6778,4,mid,1,1,0,1,0,1,0,1,1
6779,1,junior,1,0,0,1,1,1,0,1,1
6780,2,junior,1,1,1,1,0,0,0,1,1
6781,9,senior,1,1,1,1,0,1,0,0,0
6782,1,junior,1,1,0,1,0,0,0,0,1
6783,4,mid,1,1,0,1,0,1,0,1,1
6784,7,senior,1,1,0,1,0,0,0,1,0
6785,2,junior,1,0,1,1,0,0,1,1,0
6786,10,senior,1,1,1,1,0,1,1,1,1
6787,7,senior,0,1,1,0,0,0,1,1,0
6788,0,junior,1,1,1,0,1,1,0,0,1
6789,2,junior,1,0,1,1,1,1,1,1,0
6790,8,senior,1,1,1,1,1,0,1,1,1
6791,9,senior,1,1,1,1,0,1,0,1,1
6792,10,senior,1,1,1,1,0,1,0,1,0
6793,9,senior,1,1,1,1,0,1,1,0,1
6794,0,junior,0,1,1,1,0,0,0,1,1
6795,8,senior,1,0,1,1,1,0,0,1,0
6796,1,junior,1,1,1,0,1,1,1,0,1
6797,0,junior,1,1,1,1,0,1,1,0,1
6798,7,senior,1,1,0,1,1,1,0,1,1
6799,5,mid,1,1,0,0,1,0,0,1,1
6800,7,senior,1,1,1,1,0,0,1,0,1
6801,9,senior,1,1,0,1,1,0,0,1,0
6802,0,junior,0,1,0,0,1,1,0,1,1
6803,5,mid,1,0,1,1,1,1,0,1,1
6804,9,senior,1,1,1,1,1,1,0,1,1
6805,4,mid,1,0,1,1,0,0,1,1,1
6806,5,mid,1,1,1,1,1,1,0,1,1
6807,5,mid,1,1,1,0,0,1,1,0,1
6808,9,senior,0,1,1,1,1,0,0,0,1
6809,0,junior,1,1,0,0,1,0,0,0,0
6810,9,senior,0,1,1,1,0,1,1,1,1
6811,8,senior,1,1,1,1,1,0,0,1,1
6812,8,senior,1,0,0,1,1,0,0,0,1
6813,4,mid,1,1,0,1,0,1,0,0,1
6814,5,mid,1,1,1,1,0,0,1,1,0
6815,4,mid,1,1,0,1,1,1,1,1,1
6816,2,junior,1,1,1,0,0,0,1,1,0
6817,9,senior,1,0,1,1,0,1,0,1,1
6818,5,mid,1,0,1,1,0,1,0,1,0
6819,7,senior,1,0,1,1,0,0,0,0,1
6820,1,junior,1,0,1,1,1,0,1,0,0
6821,8,senior,1,1,1,1,0,0,0,0,0
6822,7,senior,1,1,1,0,0,0,0,0,0
6823,10,senior,1,1,0,0,0,0,0,1,0
6824,1,junior,1,1,1,1,0,0,0,1,0
6825,5,mid,0,1,1,1,1,1,0,0,0
6826,5,mid,1,0,0,0,1,0,0,1,1
6827,5,mid,1,1,0,1,0,1,0,1,1
6828,0,junior,1,1,1,1,0,0,1,1,0
6829,5,mid,0,1,0,1,0,0,1,0,0
6830,3,mid,1,1,1,0,0,1,1,0,1
6831,6,mid,1,1,1,1,0,0,0,1,0
6832,2,junior,1,0,0,0,0,1,0,1,1
6833,4,mid,1,1,0,1,0,0,1,0,0
6834,6,mid,1,0,0,1,0,1,1,1,1
6835,0,junior,0,1,0,1,0,0,0,1,0
6836,8,senior,1,1,1,1,1,1,0,1,0
6837,7,senior,0,1,1,0,0,1,0,1,1
6838,0,junior,1,1,1,1,1,0,0,1,1
6839,0,junior,1,1,1,1,0,0,1,1,1
6840,9,senior,1,1,1,1,1,1,0,1,1
6841,3,mid,1,1,0,1,0,0,1,1,1
6842,9,senior,1,1,0,1,0,0,0,1,0
6843,5,mid,1,1,1,1,1,1,0,0,0
6844,3,mid,1,1,1,0,0,0,0,0,0
6845,3,mid,0,1,0,0,1,1,0,0,1
6846,7,senior,1,1,0,1,0,1,0,1,0
6847,1,junior,1,1,1,0,0,1,0,1,1
6848,4,mid,1,1,0,0,1,1,0,0,1
6849,3,mid,1,1,1,0,1,1,0,1,1
6850,1,junior,0,1,1,1,0,0,1,0,1
6851,3,mid,1,1,0,1,1,0,0,0,0
6852,5,mid,1,1,1,1,1,1,0,0,1
6853,7,senior,1,0,1,1,1,0,0,1,1
6854,0,junior,1,1,1,0,0,0,1,0,0
6855,9,senior,1,1,0,1,1,1,1,1,0
6856,9,senior,1,1,0,0,0,0,1,0,1
6857,7,senior,0,1,1,1,0,1,0,1,0
6858,10,senior,0,1,0,0,1,0,1,0,1
6859,4,mid,0,1,0,1,0,1,0,0,1
6860,9,senior,1,1,1,1,1,0,0,0,1
6861,7,senior,1,1,1,1,0,0,1,1,1
6862,6,mid,1,1,1,0,0,0,1,0,1
6863,1,junior,1,0,0,1,0,0,0,1,1
6864,6,mid,1,0,1,1,0,0,0,1,1
6865,9,senior,1,1,0,1,1,0,0,1,1
6866,10,senior,1,1,1,0,1,0,0,0,0
6867,4,mid,1,0,0,0,1,0,0,0,1
